,Tweet_ID,fav_count,retweet_count
1848,675497103322386432,3293,1394
1849,675489971617296384,1359,639
1850,675483430902214656,1932,1043
1851,675432746517426176,1591,609
1852,675372240448454658,1791,544
1853,675362609739206656,1098,246
1854,675354435921575936,34343,18413
1855,675349384339542016,4119,2430
1856,675334060156301312,2914,1386
1857,675166823650848770,3785,1736
1858,675153376133427200,6596,2798
1859,675149409102012420,3907,1804
1860,675147105808306176,988,258
1861,675146535592706048,1246,334
1862,675145476954566656,2234,965
1863,675135153782571009,1358,528
1864,675113801096802304,2048,839
1865,675111688094527488,1004,270
1866,675109292475830276,2914,1210
1867,675047298674663426,1106,352
1868,675015141583413248,2824,1282
1869,675006312288268288,1018,242
1870,675003128568291329,1617,504
1871,674999807681908736,2349,1185
1872,674805413498527744,898,379
1873,674800520222154752,3138,921
1874,674793399141146624,2617,1170
1875,674790488185167872,1149,270
1876,674788554665512960,844,222
1877,674781762103414784,2097,1294
1878,674774481756377088,1180,510
1879,674767892831932416,1913,856
1880,674764817387900928,821,256
1881,674754018082705410,1418,479
1882,674752233200820224,1530,496
1883,674743008475090944,1463,585
1884,674742531037511680,513,54
1885,674739953134403584,1167,421
1886,674737130913071104,670,99
1887,674690135443775488,1194,499
1888,674670581682434048,1683,694
1889,674664755118911488,959,270
1890,674646392044941312,1494,535
1891,674644256330530816,1072,293
1892,674638615994089473,1742,621
1893,674632714662858753,1558,613
1894,674606911342424069,981,107
1895,674468880899788800,6488,2203
1896,674447403907457024,1105,381
1897,674436901579923456,1158,419
1898,674422304705744896,1485,564
1899,674416750885273600,707,148
1900,674410619106390016,1244,499
1901,674394782723014656,1558,612
1902,674372068062928900,881,329
1903,674330906434379776,582,77
1904,674318007229923329,1472,551
1905,674307341513269249,11805,7394
1906,674291837063053312,15382,6304
1907,674271431610523648,1633,772
1908,674269164442398721,930,242
1909,674265582246694913,1704,898
1910,674262580978937856,1350,488
1911,674255168825880576,1522,599
1912,674082852460433408,780,180
1913,674075285688614912,1015,305
1914,674063288070742018,6618,2372
1915,674053186244734976,3466,1391
1916,674051556661161984,1507,509
1917,674045139690631169,1471,684
1918,674042553264685056,747,136
1919,674038233588723717,1142,436
1920,674036086168010753,875,233
1921,674024893172875264,1864,1303
1922,674019345211760640,1174,320
1923,674014384960745472,1627,689
1924,674008982932058114,1243,373
1925,673956914389192708,2025,1028
1926,673919437611909120,1212,387
1927,673906403526995968,3315,1733
1928,673887867907739649,970,267
1929,673716320723169284,3198,812
1930,673715861853720576,3686,2226
1931,673711475735838725,1078,316
1932,673709992831262724,883,293
1933,673708611235921920,1113,308
1934,673707060090052608,1140,416
1935,673705679337693185,1303,419
1936,673700254269775872,1489,605
1937,673697980713705472,3946,2082
1938,673689733134946305,1810,687
1939,673688752737402881,1312,524
1940,673686845050527744,1499,462
1941,673680198160809984,1422,495
1942,673662677122719744,1298,383
1943,673656262056419329,741,257
1944,673636718965334016,1161,394
1945,673612854080196609,1649,770
1946,673583129559498752,1233,391
1947,673580926094458881,859,281
1948,673576835670777856,1432,593
1949,673363615379013632,1058,328
1950,673359818736984064,1509,708
1951,673355879178194945,1546,622
1952,673352124999274496,1713,572
1953,673350198937153538,759,223
1954,673345638550134785,2617,1363
1955,673343217010679808,1009,281
1956,673342308415348736,1313,627
1957,673320132811366400,14021,8414
1958,673317986296586240,897,280
1959,673295268553605120,7800,3357
1960,673270968295534593,1102,392
1961,673240798075449344,1468,769
1962,673213039743795200,2340,895
1963,673148804208660480,1766,665
1964,672997845381865473,2034,759
1965,672995267319328768,990,314
1966,672988786805112832,1007,305
1967,672984142909456390,1290,572
1968,672980819271634944,1873,1051
1969,672975131468300288,1747,969
1970,672970152493887488,989,375
1971,672968025906282496,1362,578
1972,672964561327235073,1471,678
1973,672902681409806336,1413,532
1974,672898206762672129,921,443
1975,672884426393653248,1608,876
1976,672877615439593473,1064,391
1977,672834301050937345,1363,605
1978,672828477930868736,1298,515
1979,672640509974827008,1007,340
1980,672622327801233409,1341,520
1981,672614745925664768,1269,619
1982,672609152938721280,1151,409
1983,672604026190569472,1152,429
1984,672594978741354496,1370,638
1985,672591762242805761,981,349
1986,672591271085670400,752,197
1987,672538107540070400,1063,391
1988,672523490734551040,671,181
1989,672488522314567680,1150,460
1990,672482722825261057,1175,638
1991,672481316919734272,736,128
1992,672475084225949696,1488,738
1993,672466075045466113,1406,570
1994,672272411274932228,6683,3574
1995,672267570918129665,1547,642
1996,672264251789176834,1186,359
1997,672256522047614977,2916,1646
1998,672254177670729728,1477,779
1999,672248013293752320,1788,637
2000,672245253877968896,709,164
2001,672239279297454080,925,335
2002,672231046314901505,1909,1060
2003,672222792075620352,813,223
2004,672205392827572224,2337,1216
2005,672169685991993344,1053,390
2006,672160042234327040,899,381
2007,672139350159835138,1811,764
2008,672125275208069120,2490,1205
2009,672095186491711488,1032,385
2010,672082170312290304,974,385
2011,672068090318987265,1341,542
2012,671896809300709376,8756,4374
2013,671891728106971137,1373,592
2014,671882082306625538,3587,1451
2015,671879137494245376,1472,727
2016,671874878652489728,1292,582
2017,671866342182637568,1163,525
2018,671855973984772097,950,478
2019,671789708968640512,7314,3675
2020,671768281401958400,1234,551
2021,671763349865160704,1743,974
2022,671744970634719232,1394,812
2023,671743150407421952,762,240
2024,671735591348891648,1495,790
2025,671729906628341761,8845,4611
2026,671561002136281088,13313,7647
2027,671550332464455680,946,219
2028,671547767500775424,1405,630
2029,671544874165002241,2068,1106
2030,671542985629241344,1130,596
2031,671538301157904385,958,416
2032,671536543010570240,1221,429
2033,671533943490011136,1062,608
2034,671528761649688577,870,272
2035,671520732782923777,1450,559
2036,671518598289059840,977,306
2037,671511350426865664,1670,765
2038,671504605491109889,7296,3725
2039,671497587707535361,953,472
2040,671488513339211776,1047,494
2041,671486386088865792,605,215
2042,671485057807351808,787,243
2043,671390180817915904,1464,777
2044,671362598324076544,1159,309
2045,671357843010908160,414,155
2046,671355857343524864,494,118
2047,671347597085433856,1004,456
2048,671186162933985280,763,227
2049,671182547775299584,1161,361
2050,671166507850801152,905,374
2051,671163268581498880,1719,1170
2052,671159727754231808,388,86
2053,671154572044468225,744,228
2054,671151324042559489,695,161
2055,671147085991960577,696,241
2056,671141549288370177,1212,688
2057,671138694582165504,965,425
2058,671134062904504320,773,204
2059,671122204919246848,3626,2669
2060,671115716440031232,1404,812
2061,671109016219725825,1185,460
2062,670995969505435648,1147,306
2063,670842764863651840,25437,9255
2064,670840546554966016,617,206
2065,670838202509447168,1155,733
2066,670833812859932673,462,131
2067,670832455012716544,761,230
2068,670826280409919488,5772,4294
2069,670823764196741120,801,200
2070,670822709593571328,628,101
2071,670815497391357952,3290,1636
2072,670811965569282048,1171,283
2073,670807719151067136,1189,519
2074,670804601705242624,2041,1001
2075,670803562457407488,351,92
2076,670797304698376195,755,248
2077,670792680469889025,864,292
2078,670789397210615808,687,252
2079,670786190031921152,624,211
2080,670783437142401025,848,417
2081,670782429121134593,1625,822
2082,670780561024270336,804,300
2083,670778058496974848,340,76
2084,670764103623966721,1113,448
2085,670755717859713024,464,120
2086,670733412878163972,994,534
2087,670727704916926465,864,387
2088,670717338665226240,1259,522
2089,670704688707301377,787,390
2090,670691627984359425,608,255
2091,670679630144274432,775,307
2092,670676092097810432,260,45
2093,670668383499735048,11116,5321
2094,670474236058800128,1585,807
2095,670468609693655041,363,89
2096,670465786746662913,1009,584
2097,670452855871037440,567,219
2098,670449342516494336,1233,707
2099,670444955656130560,6934,2083
2100,670442337873600512,674,206
2101,670435821946826752,1090,553
2102,670434127938719744,1455,682
2103,670433248821026816,334,120
2104,670428280563085312,1437,670
2105,670427002554466305,538,174
2106,670421925039075328,1361,675
2107,670420569653809152,654,331
2108,670417414769758208,585,340
2109,670411370698022913,2112,952
2110,670408998013820928,576,235
2111,670403879788544000,447,165
2112,670385711116361728,580,226
2113,670374371102445568,763,283
2114,670361874861563904,336,70
2115,670338931251150849,443,118
2116,670319130621435904,3988,1301
2117,670303360680108032,440,142
2118,670290420111441920,734,299
2119,670093938074779648,1070,356
2120,670086499208155136,724,264
2121,670079681849372674,2308,1327
2122,670073503555706880,1623,835
2123,670069087419133954,653,257
2124,670061506722140161,791,364
2125,670055038660800512,694,349
2126,670046952931721218,670,187
2127,670040295598354432,781,117
2128,670037189829525505,608,296
2129,670003130994700288,344,97
2130,669993076832759809,337,88
2131,669972011175813120,459,170
2132,669970042633789440,312,64
2133,669942763794931712,526,177
2134,669926384437997569,389,111
2135,669923323644657664,242,61
2136,669753178989142016,839,425
2137,669749430875258880,281,68
2138,669684865554620416,539,92
2139,669683899023405056,405,116
2140,669682095984410625,366,138
2141,669680153564442624,694,303
2142,669661792646373376,836,461
2143,669625907762618368,3663,1905
2144,669603084620980224,982,389
2145,669597912108789760,526,160
2146,669583744538451968,1544,985
2147,669573570759163904,449,152
2148,669571471778410496,1638,1056
2149,669567591774625800,241,60
2150,669564461267722241,398,130
2151,669393256313184256,376,81
2152,669375718304980992,1384,763
2153,669371483794317312,514,189
2154,669367896104181761,473,166
2155,669363888236994561,645,242
2156,669359674819481600,379,131
2157,669354382627049472,2796,1338
2158,669353438988365824,666,268
2159,669351434509529089,456,198
2160,669328503091937280,1044,439
2161,669327207240699904,595,121
2162,669324657376567296,511,216
2163,669216679721873412,931,405
2164,669214165781868544,457,178
2165,669203728096960512,1046,501
2166,669037058363662336,678,327
2167,669015743032369152,764,390
2168,669006782128353280,594,262
2169,669000397445533696,21585,6698
2170,668994913074286592,456,247
2171,668992363537309700,774,367
2172,668989615043424256,703,342
2173,668988183816871936,931,499
2174,668986018524233728,570,176
2175,668981893510119424,560,324
2176,668979806671884288,820,373
2177,668975677807423489,1357,616
2178,668967877119254528,152,25
2179,668960084974809088,732,250
2180,668955713004314625,290,74
2181,668932921458302977,277,60
2182,668902994700836864,329,106
2183,668892474547511297,411,160
2184,668872652652679168,547,313
2185,668852170888998912,468,174
2186,668826086256599040,453,147
2187,668815180734689280,589,285
2188,668779399630725120,728,393
2189,668655139528511488,548,229
2190,668645506898350081,929,569
2191,668643542311546881,920,557
2192,668641109086707712,1116,561
2193,668636665813057536,1081,510
2194,668633411083464705,2919,1738
2195,668631377374486528,743,338
2196,668627278264475648,329,119
2197,668625577880875008,407,140
2198,668623201287675904,1501,823
2199,668620235289837568,214,45
2200,668614819948453888,630,331
2201,668587383441514497,1723,1141
2202,668567822092664832,253,61
2203,668544745690562560,537,239
2204,668542336805281792,479,225
2205,668537837512433665,258,78
2206,668528771708952576,480,236
2207,668507509523615744,335,113
2208,668496999348633600,424,139
2209,668484198282485761,442,248
2210,668480044826800133,479,155
2211,668466899341221888,917,543
2212,668297328638447616,639,313
2213,668291999406125056,258,34
2214,668286279830867968,520,143
2215,668274247790391296,852,240
2216,668268907921326080,573,250
2217,668256321989451776,1348,649
2218,668248472370458624,1021,510
2219,668237644992782336,6415,2985
2220,668226093875376128,314,110
2221,668221241640230912,524,209
2222,668204964695683073,568,202
2223,668190681446379520,671,204
2224,668171859951755264,504,202
2225,668154635664932864,511,330
2226,668142349051129856,579,301
2227,668113020489474048,684,255
2228,667937095915278337,1315,832
2229,667924896115245057,309,116
2230,667915453470232577,217,58
2231,667911425562669056,510,316
2232,667902449697558528,872,390
2233,667886921285246976,1953,1144
2234,667885044254572545,843,508
2235,667878741721415682,404,124
2236,667873844930215936,649,426
2237,667866724293877760,3088,1079
2238,667861340749471744,250,81
2239,667832474953625600,294,65
2240,667806454573760512,1085,522
2241,667801013445750784,338,98
2242,667793409583771648,718,342
2243,667782464991965184,423,253
2244,667773195014021121,240,59
2245,667766675769573376,456,228
2246,667728196545200128,383,156
2247,667724302356258817,500,332
2248,667550904950915073,0,35
2249,667550882905632768,0,33
2250,667549055577362432,5961,2386
2251,667546741521195010,341,130
2252,667544320556335104,889,547
2253,667538891197542400,209,69
2254,667534815156183040,842,559
2255,667530908589760512,487,253
2256,667524857454854144,1747,1162
2257,667517642048163840,377,198
2258,667509364010450944,6957,2211
2259,667502640335572993,544,227
2260,667495797102141441,540,286
2261,667491009379606528,547,235
2262,667470559035432960,264,100
2263,667455448082227200,195,65
2264,667453023279554560,320,93
2265,667443425659232256,803,604
2266,667437278097252352,458,248
2267,667435689202614272,310,85
2268,667405339315146752,475,224
2269,667393430834667520,199,58
2270,667369227918143488,375,168
2271,667211855547486208,501,250
2272,667200525029539841,626,270
2273,667192066997374976,395,109
2274,667188689915760640,759,430
2275,667182792070062081,14698,6431
2276,667177989038297088,193,57
2277,667176164155375616,624,473
2278,667174963120574464,253,86
2279,667171260800061440,227,93
2280,667165590075940865,2748,1185
2281,667160273090932737,262,65
2282,667152164079423490,48877,17721
2283,667138269671505920,4717,2295
2284,667119796878725120,334,131
2285,667090893657276420,339,130
2286,667073648344346624,412,126
2287,667070482143944705,85,14
2288,667065535570550784,169,49
2289,667062181243039745,221,56
2290,667044094246576128,188,51
2291,667012601033924608,456,232
2292,666996132027977728,247,97
2293,666983947667116034,2602,1011
2294,666837028449972224,832,566
2295,666835007768551424,218,80
2296,666826780179869698,258,98
2297,666817836334096384,527,258
2298,666804364988780544,244,94
2299,666786068205871104,774,496
2300,666781792255496192,395,203
2301,666776908487630848,358,178
2302,666739327293083650,240,66
2303,666701168228331520,437,223
2304,666691418707132416,190,48
2305,666649482315059201,893,590
2306,666644823164719104,234,85
2307,666454714377183233,526,212
2308,666447344410484738,105,21
2309,666437273139982337,127,49
2310,666435652385423360,167,54
2311,666430724426358785,321,199
2312,666428276349472768,166,84
2313,666421158376562688,318,111
2314,666418789513326592,127,47
2315,666411507551481857,448,328
2316,666407126856765440,110,41
2317,666396247373291520,166,86
2318,666373753744588802,189,93
2319,666362758909284353,779,574
2320,666353288456101888,221,73
2321,666345417576210432,298,139
2322,666337882303524864,199,92
2323,666293911632134144,509,357
2324,666287406224695296,148,66
2325,666273097616637952,175,76
2326,666268910803644416,104,35
2327,666104133288665088,14352,6637
2328,666102155909144576,80,13
2329,666099513787052032,156,68
2330,666094000022159362,164,74
2331,666082916733198337,119,45
2332,666073100786774016,322,164
2333,666071193221509120,148,62
2334,666063827256086533,476,220
2335,666058600524156928,112,57
2336,666057090499244032,298,142
2337,666055525042405380,434,252
2338,666051853826850816,1225,853
2339,666050758794694657,132,58
2340,666049248165822465,109,41
2341,666044226329800704,299,141
2342,666033412701032449,125,45
2343,666029285002620928,129,47
2344,666020888022790149,2562,517
